CATH FunFam ID,CATH Family,Functional Family
3.40.50.720.FF292352,3.40.50.720,FF292352
1.25.10.10.FF59142,1.25.10.10,FF59142
3.30.300.30.FF3506,3.30.300.30,FF3506
2.60.40.790.FF7734,2.60.40.790,FF7734
2.10.25.10.FF45035,2.10.25.10,FF45035
1.20.870.10.FF676,1.20.870.10,FF676
2.40.50.90.FF871,2.40.50.90,FF871
3.40.50.1010.FF6457,3.40.50.1010,FF6457
1.10.238.10.FF7383,1.10.238.10,FF7383
3.40.228.10.FF5576,3.40.228.10,FF5576
3.40.50.10490.FF21163,3.40.50.10490,FF21163
1.10.300.10.FF94,1.10.300.10,FF94
2.10.25.10.FF38478,2.10.25.10,FF38478
3.30.1360.40.FF4249,3.30.1360.40,FF4249
3.40.50.300.FF420934,3.40.50.300,FF420934
3.40.50.2000.FF32928,3.40.50.2000,FF32928
3.90.550.10.FF20720,3.90.550.10,FF20720
3.20.20.80.FF29322,3.20.20.80,FF29322
1.10.630.10.FF2354,1.10.630.10,FF2354
3.30.70.960.FF507,3.30.70.960,FF507
3.10.20.30.FF18940,3.10.20.30,FF18940
3.90.480.10.FF1735,3.90.480.10,FF1735
3.40.1410.10.FF4581,3.40.1410.10,FF4581
3.40.50.1980.FF27090,3.40.50.1980,FF27090
1.10.150.130.FF17414,1.10.150.130,FF17414
1.10.10.10.FF143512,1.10.10.10,FF143512
2.60.40.10.FF119241,2.60.40.10,FF119241
2.30.40.10.FF31795,2.30.40.10,FF31795
3.40.605.10.FF17530,3.40.605.10,FF17530
1.10.510.10.FF8943,1.10.510.10,FF8943
2.60.350.10.FF1439,2.60.350.10,FF1439
1.20.5.170.FF14130,1.20.5.170,FF14130
3.40.50.2300.FF112065,3.40.50.2300,FF112065
1.50.40.10.FF5288,1.50.40.10,FF5288
3.30.70.250.FF3376,3.30.70.250,FF3376
3.40.50.720.FF184295,3.40.50.720,FF184295
1.25.40.10.FF30889,1.25.40.10,FF30889
2.10.90.10.FF1719,2.10.90.10,FF1719
2.60.350.10.FF9464,2.60.350.10,FF9464
3.30.70.1400.FF1234,3.30.70.1400,FF1234
2.60.40.60.FF12456,2.60.40.60,FF12456
3.30.110.70.FF810,3.30.110.70,FF810
3.90.55.10.FF539,3.90.55.10,FF539
3.40.50.300.FF390902,3.40.50.300,FF390902
3.40.50.980.FF44666,3.40.50.980,FF44666
1.10.600.10.FF3971,1.10.600.10,FF3971
1.10.8.100.FF2650,1.10.8.100,FF2650
3.30.40.10.FF34698,3.30.40.10,FF34698
1.10.287.950.FF19511,1.10.287.950,FF19511
1.20.120.140.FF1580,1.20.120.140,FF1580
2.40.10.10.FF253,2.40.10.10,FF253
1.25.40.20.FF20493,1.25.40.20,FF20493
2.30.30.210.FF67,2.30.30.210,FF67
3.40.50.620.FF46159,3.40.50.620,FF46159
3.50.7.10.FF3957,3.50.7.10,FF3957
3.40.140.20.FF545,3.40.140.20,FF545
3.40.50.1980.FF29428,3.40.50.1980,FF29428
2.60.120.200.FF15895,2.60.120.200,FF15895
1.10.630.10.FF13774,1.10.630.10,FF13774
2.60.40.10.FF12236,2.60.40.10,FF12236
3.40.190.10.FF92851,3.40.190.10,FF92851
1.10.1200.10.FF11485,1.10.1200.10,FF11485
3.30.420.40.FF79360,3.30.420.40,FF79360
1.20.1550.10.FF1060,1.20.1550.10,FF1060
3.30.200.20.FF57525,3.30.200.20,FF57525
2.30.29.30.FF16718,2.30.29.30,FF16718
2.60.40.10.FF26238,2.60.40.10,FF26238
2.40.500.10.FF36,2.40.500.10,FF36
3.40.50.2300.FF150848,3.40.50.2300,FF150848
3.30.1370.10.FF1768,3.30.1370.10,FF1768
2.130.10.10.FF36807,2.130.10.10,FF36807
1.10.10.10.FF127214,1.10.10.10,FF127214
3.80.10.10.FF25172,3.80.10.10,FF25172
1.10.1200.10.FF15528,1.10.1200.10,FF15528
2.10.25.10.FF37222,2.10.25.10,FF37222
3.40.50.2300.FF142966,3.40.50.2300,FF142966
3.10.20.30.FF1923,3.10.20.30,FF1923
2.30.39.10.FF4449,2.30.39.10,FF4449
1.10.3720.10.FF58609,1.10.3720.10,FF58609
2.40.50.140.FF36346,2.40.50.140,FF36346
2.60.120.260.FF1414,2.60.120.260,FF1414
2.60.120.640.FF3540,2.60.120.640,FF3540
2.60.40.10.FF15014,2.60.40.10,FF15014
3.30.1740.10.FF259,3.30.1740.10,FF259
3.90.550.10.FF33881,3.90.550.10,FF33881
3.40.50.10490.FF4853,3.40.50.10490,FF4853
3.30.530.20.FF4550,3.30.530.20,FF4550
1.20.120.330.FF15668,1.20.120.330,FF15668
3.60.21.10.FF29312,3.60.21.10,FF29312
2.10.25.10.FF39796,2.10.25.10,FF39796
2.30.30.110.FF147,2.30.30.110,FF147
3.40.50.10730.FF7927,3.40.50.10730,FF7927
3.40.50.1000.FF14135,3.40.50.1000,FF14135
3.40.50.300.FF557558,3.40.50.300,FF557558
2.90.20.10.FF828,2.90.20.10,FF828
2.160.10.10.FF6180,2.160.10.10,FF6180
2.40.50.140.FF54525,2.40.50.140,FF54525
3.30.870.10.FF8840,3.30.870.10,FF8840
1.10.510.10.FF65730,1.10.510.10,FF65730
3.90.1150.10.FF79522,3.90.1150.10,FF79522
3.30.70.1450.FF8080,3.30.70.1450,FF8080
1.20.5.340.FF76,1.20.5.340,FF76
3.30.70.1390.FF1562,3.30.70.1390,FF1562
3.50.70.10.FF203,3.50.70.10,FF203
3.40.190.10.FF202682,3.40.190.10,FF202682
2.40.155.10.FF2992,2.40.155.10,FF2992
2.60.40.10.FF46541,2.60.40.10,FF46541
1.20.1250.20.FF82767,1.20.1250.20,FF82767
2.30.110.10.FF951,2.30.110.10,FF951
3.30.70.330.FF311,3.30.70.330,FF311
1.20.58.120.FF73,1.20.58.120,FF73
2.130.10.10.FF1880,2.130.10.10,FF1880
3.40.50.1010.FF161,3.40.50.1010,FF161
3.30.70.20.FF34678,3.30.70.20,FF34678
2.10.110.10.FF1359,2.10.110.10,FF1359
3.40.50.1370.FF4681,3.40.50.1370,FF4681
1.10.1200.10.FF3890,1.10.1200.10,FF3890
2.60.330.10.FF2,2.60.330.10,FF2
2.40.50.200.FF69,2.40.50.200,FF69
3.40.50.720.FF205709,3.40.50.720,FF205709
2.160.10.10.FF15348,2.160.10.10,FF15348
3.40.50.970.FF28837,3.40.50.970,FF28837
3.80.10.10.FF73428,3.80.10.10,FF73428
2.60.120.290.FF3529,2.60.120.290,FF3529
3.40.50.300.FF258978,3.40.50.300,FF258978
1.10.220.10.FF1745,1.10.220.10,FF1745
2.60.40.10.FF21895,2.60.40.10,FF21895
1.10.510.10.FF13658,1.10.510.10,FF13658
1.20.5.170.FF10138,1.20.5.170,FF10138
3.30.930.10.FF28554,3.30.930.10,FF28554
3.90.380.10.FF1426,3.90.380.10,FF1426
2.90.10.10.FF2072,2.90.10.10,FF2072
2.130.10.10.FF103730,2.130.10.10,FF103730
1.10.150.280.FF2408,1.10.150.280,FF2408
3.30.70.250.FF373,3.30.70.250,FF373
1.10.40.30.FF5431,1.10.40.30,FF5431
2.40.70.10.FF1852,2.40.70.10,FF1852
3.10.100.10.FF803,3.10.100.10,FF803
3.30.70.330.FF15973,3.30.70.330,FF15973
1.20.140.40.FF602,1.20.140.40,FF602
2.60.40.1170.FF1001,2.60.40.1170,FF1001
1.20.1280.50.FF670,1.20.1280.50,FF670
2.40.50.140.FF6390,2.40.50.140,FF6390
1.10.10.10.FF264985,1.10.10.10,FF264985
3.30.160.60.FF23663,3.30.160.60,FF23663
1.20.120.330.FF8952,1.20.120.330,FF8952
3.30.230.70.FF3213,3.30.230.70,FF3213
1.10.540.10.FF14110,1.10.540.10,FF14110
2.40.50.40.FF5293,2.40.50.40,FF5293
3.40.50.880.FF21053,3.40.50.880,FF21053
4.10.400.10.FF12271,4.10.400.10,FF12271
3.90.180.10.FF34251,3.90.180.10,FF34251
3.40.50.720.FF291245,3.40.50.720,FF291245
2.160.10.10.FF58178,2.160.10.10,FF58178
3.40.50.2300.FF68893,3.40.50.2300,FF68893
2.60.40.10.FF84197,2.60.40.10,FF84197
1.20.1440.80.FF714,1.20.1440.80,FF714
1.20.120.350.FF3954,1.20.120.350,FF3954
1.20.58.70.FF713,1.20.58.70,FF713
3.50.4.10.FF811,3.50.4.10,FF811
3.40.50.360.FF16242,3.40.50.360,FF16242
2.60.120.10.FF7117,2.60.120.10,FF7117
2.40.50.140.FF54173,2.40.50.140,FF54173
2.40.50.140.FF54189,2.40.50.140,FF54189
3.30.470.20.FF24541,3.30.470.20,FF24541
2.130.10.10.FF10677,2.130.10.10,FF10677
3.90.740.10.FF1230,3.90.740.10,FF1230
3.30.1680.10.FF139,3.30.1680.10,FF139
3.40.50.1440.FF3051,3.40.50.1440,FF3051
2.60.120.430.FF220,2.60.120.430,FF220
2.60.40.10.FF7728,2.60.40.10,FF7728
3.30.420.110.FF2054,3.30.420.110,FF2054
1.10.60.10.FF1261,1.10.60.10,FF1261
2.60.40.10.FF625,2.60.40.10,FF625
1.20.1640.10.FF2569,1.20.1640.10,FF2569
3.40.930.10.FF310,3.40.930.10,FF310
1.10.10.10.FF121816,1.10.10.10,FF121816
3.30.300.30.FF27256,3.30.300.30,FF27256
3.80.10.10.FF49423,3.80.10.10,FF49423
1.10.3470.10.FF9540,1.10.3470.10,FF9540
1.20.120.160.FF7224,1.20.120.160,FF7224
3.30.980.10.FF4253,3.30.980.10,FF4253
3.40.50.10790.FF942,3.40.50.10790,FF942
2.60.40.720.FF160,2.60.40.720,FF160
2.30.30.240.FF150,2.30.30.240,FF150
2.60.40.60.FF550,2.60.40.60,FF550
3.30.70.330.FF7309,3.30.70.330,FF7309
3.60.20.10.FF15617,3.60.20.10,FF15617
3.40.190.10.FF61987,3.40.190.10,FF61987
2.130.10.130.FF8378,2.130.10.130,FF8378
3.40.50.720.FF290806,3.40.50.720,FF290806
3.30.300.30.FF15371,3.30.300.30,FF15371
3.90.105.10.FF1999,3.90.105.10,FF1999
1.20.1310.10.FF3095,1.20.1310.10,FF3095
2.60.40.10.FF6633,2.60.40.10,FF6633
2.40.50.140.FF7834,2.40.50.140,FF7834
3.90.70.10.FF17215,3.90.70.10,FF17215
1.20.810.10.FF6600,1.20.810.10,FF6600
3.40.50.80.FF12053,3.40.50.80,FF12053
3.10.450.50.FF979,3.10.450.50,FF979
2.130.10.10.FF22825,2.130.10.10,FF22825
3.80.10.10.FF107397,3.80.10.10,FF107397
3.20.20.70.FF71031,3.20.20.70,FF71031
1.10.30.10.FF718,1.10.30.10,FF718
1.10.10.60.FF12453,1.10.10.60,FF12453
2.10.25.10.FF37261,2.10.25.10,FF37261
3.40.525.10.FF1561,3.40.525.10,FF1561
1.10.730.10.FF14428,1.10.730.10,FF14428
3.10.450.40.FF2641,3.10.450.40,FF2641
3.30.1330.60.FF622,3.30.1330.60,FF622
2.60.40.10.FF39652,2.60.40.10,FF39652
3.30.43.10.FF10092,3.30.43.10,FF10092
3.30.70.260.FF10553,3.30.70.260,FF10553
4.10.1220.10.FF506,4.10.1220.10,FF506
3.30.342.10.FF1194,3.30.342.10,FF1194
3.90.1280.10.FF1212,3.90.1280.10,FF1212
3.80.10.10.FF50706,3.80.10.10,FF50706
1.20.5.50.FF3160,1.20.5.50,FF3160
1.20.140.40.FF1287,1.20.140.40,FF1287
1.20.1560.10.FF1761,1.20.1560.10,FF1761
3.30.70.270.FF50413,3.30.70.270,FF50413
1.25.40.10.FF39114,1.25.40.10,FF39114
1.10.8.10.FF11521,1.10.8.10,FF11521
1.10.150.60.FF181,1.10.150.60,FF181
4.10.520.10.FF3577,4.10.520.10,FF3577
3.40.1080.10.FF1102,3.40.1080.10,FF1102
2.40.155.10.FF11532,2.40.155.10,FF11532
3.10.20.30.FF13128,3.10.20.30,FF13128
3.40.50.1820.FF114689,3.40.50.1820,FF114689
3.30.70.20.FF21882,3.30.70.20,FF21882
3.30.200.20.FF6998,3.30.200.20,FF6998
2.80.10.50.FF596,2.80.10.50,FF596
3.50.30.30.FF2584,3.50.30.30,FF2584
3.30.830.10.FF1991,3.30.830.10,FF1991
1.20.5.710.FF44,1.20.5.710,FF44
3.90.1150.10.FF81509,3.90.1150.10,FF81509
3.30.559.10.FF21528,3.30.559.10,FF21528
1.10.510.10.FF42483,1.10.510.10,FF42483
2.160.20.50.FF17483,2.160.20.50,FF17483
3.30.70.100.FF1891,3.30.70.100,FF1891
3.30.70.141.FF1668,3.30.70.141,FF1668
1.10.8.50.FF5347,1.10.8.50,FF5347
2.10.25.10.FF26229,2.10.25.10,FF26229
2.160.10.10.FF79087,2.160.10.10,FF79087
1.10.510.10.FF47654,1.10.510.10,FF47654
3.30.40.10.FF61454,3.30.40.10,FF61454
1.10.1220.10.FF8191,1.10.1220.10,FF8191
4.10.240.10.FF10750,4.10.240.10,FF10750
3.30.70.240.FF6986,3.30.70.240,FF6986
2.60.120.200.FF14774,2.60.120.200,FF14774
2.40.50.140.FF15737,2.40.50.140,FF15737
3.40.50.10190.FF5554,3.40.50.10190,FF5554
3.40.250.10.FF4407,3.40.250.10,FF4407
2.30.30.40.FF10936,2.30.30.40,FF10936
2.60.40.1670.FF1505,2.60.40.1670,FF1505
1.10.238.10.FF32947,1.10.238.10,FF32947
3.40.50.1110.FF723,3.40.50.1110,FF723
3.40.50.2300.FF140628,3.40.50.2300,FF140628
3.40.20.10.FF5496,3.40.20.10,FF5496
1.10.10.10.FF168517,1.10.10.10,FF168517
3.90.1290.10.FF950,3.90.1290.10,FF950
1.20.1250.20.FF65874,1.20.1250.20,FF65874
2.40.50.140.FF6204,2.40.50.140,FF6204
3.40.50.300.FF412600,3.40.50.300,FF412600
1.10.8.60.FF28636,1.10.8.60,FF28636
1.10.287.470.FF2631,1.10.287.470,FF2631
1.10.260.40.FF16770,1.10.260.40,FF16770
2.10.25.10.FF11883,2.10.25.10,FF11883
3.30.70.240.FF33,3.30.70.240,FF33
2.60.120.200.FF13289,2.60.120.200,FF13289
2.60.40.1220.FF1645,2.60.40.1220,FF1645
3.40.1370.10.FF1514,3.40.1370.10,FF1514
3.30.160.60.FF4299,3.30.160.60,FF4299
2.10.220.10.FF11476,2.10.220.10,FF11476
3.40.190.10.FF144827,3.40.190.10,FF144827
1.10.3720.10.FF53465,1.10.3720.10,FF53465
1.20.120.640.FF2429,1.20.120.640,FF2429
1.20.1450.10.FF1,1.20.1450.10,FF1
2.30.300.10.FF57,2.30.300.10,FF57
1.10.472.10.FF2299,1.10.472.10,FF2299
1.20.58.100.FF2585,1.20.58.100,FF2585
3.90.150.10.FF768,3.90.150.10,FF768
1.10.1380.10.FF11,1.10.1380.10,FF11
3.40.50.960.FF120,3.40.50.960,FF120
1.20.5.100.FF1021,1.20.5.100,FF1021
3.40.50.300.FF631378,3.40.50.300,FF631378
2.60.40.10.FF20711,2.60.40.10,FF20711
1.10.472.10.FF8232,1.10.472.10,FF8232
3.40.50.150.FF75311,3.40.50.150,FF75311
1.50.40.10.FF2953,1.50.40.10,FF2953
1.10.287.130.FF38266,1.10.287.130,FF38266
3.30.50.10.FF975,3.30.50.10,FF975
1.20.120.330.FF2160,1.20.120.330,FF2160
2.160.10.10.FF60179,2.160.10.10,FF60179
3.40.50.300.FF211724,3.40.50.300,FF211724
2.30.30.90.FF1032,2.30.30.90,FF1032
2.40.155.10.FF20487,2.40.155.10,FF20487
1.20.5.170.FF17670,1.20.5.170,FF17670
3.40.50.150.FF112785,3.40.50.150,FF112785
2.60.120.10.FF54605,2.60.120.10,FF54605
2.130.10.10.FF2431,2.130.10.10,FF2431
2.70.70.10.FF665,2.70.70.10,FF665
1.20.1640.10.FF8848,1.20.1640.10,FF8848
3.30.420.40.FF24523,3.30.420.40,FF24523
3.80.10.10.FF30789,3.80.10.10,FF30789
2.60.60.20.FF1835,2.60.60.20,FF1835
1.25.40.20.FF37556,1.25.40.20,FF37556
2.70.70.10.FF6425,2.70.70.10,FF6425
1.10.565.10.FF201,1.10.565.10,FF201
3.80.10.10.FF106223,3.80.10.10,FF106223
2.160.10.10.FF81592,2.160.10.10,FF81592
2.20.100.10.FF7521,2.20.100.10,FF7521
2.60.350.10.FF5808,2.60.350.10,FF5808
3.40.350.10.FF2277,3.40.350.10,FF2277
3.50.30.30.FF2732,3.50.30.30,FF2732
3.40.50.720.FF77458,3.40.50.720,FF77458
3.40.120.10.FF16634,3.40.120.10,FF16634
2.160.10.10.FF70589,2.160.10.10,FF70589
2.60.40.60.FF4902,2.60.40.60,FF4902
2.30.40.10.FF16472,2.30.40.10,FF16472
3.10.20.90.FF4220,3.10.20.90,FF4220
2.30.320.10.FF722,2.30.320.10,FF722
1.10.10.10.FF123024,1.10.10.10,FF123024
1.20.5.730.FF2451,1.20.5.730,FF2451
2.30.42.10.FF663,2.30.42.10,FF663
1.25.10.10.FF46039,1.25.10.10,FF46039
3.40.50.300.FF204850,3.40.50.300,FF204850
3.90.1380.10.FF1113,3.90.1380.10,FF1113
2.60.40.1530.FF141,2.60.40.1530,FF141
3.90.550.10.FF50250,3.90.550.10,FF50250
3.30.160.60.FF19875,3.30.160.60,FF19875
3.10.20.90.FF16143,3.10.20.90,FF16143
2.130.10.30.FF1856,2.130.10.30,FF1856
3.80.10.10.FF76348,3.80.10.10,FF76348
3.30.2310.20.FF4244,3.30.2310.20,FF4244
3.40.50.300.FF580651,3.40.50.300,FF580651
3.10.120.10.FF3549,3.10.120.10,FF3549
1.20.920.10.FF825,1.20.920.10,FF825
4.10.240.10.FF2032,4.10.240.10,FF2032
3.40.50.300.FF392496,3.40.50.300,FF392496
3.40.50.150.FF118780,3.40.50.150,FF118780
4.10.260.10.FF254,4.10.260.10,FF254
2.10.60.10.FF2239,2.10.60.10,FF2239
1.10.260.40.FF46902,1.10.260.40,FF46902
2.30.29.30.FF8802,2.30.29.30,FF8802
2.40.50.100.FF16384,2.40.50.100,FF16384
1.10.287.620.FF198,1.10.287.620,FF198
1.20.5.880.FF175,1.20.5.880,FF175
3.40.190.10.FF202732,3.40.190.10,FF202732
3.40.50.300.FF26153,3.40.50.300,FF26153
3.10.100.10.FF322,3.10.100.10,FF322
2.160.10.10.FF43315,2.160.10.10,FF43315
3.40.50.300.FF85158,3.40.50.300,FF85158
3.40.190.80.FF1455,3.40.190.80,FF1455
1.20.1170.10.FF26257,1.20.1170.10,FF26257
3.40.50.150.FF61117,3.40.50.150,FF61117
2.60.60.20.FF1810,2.60.60.20,FF1810
1.10.533.10.FF1741,1.10.533.10,FF1741
3.30.70.370.FF461,3.30.70.370,FF461
3.30.450.20.FF88037,3.30.450.20,FF88037
1.20.5.190.FF2788,1.20.5.190,FF2788
3.30.530.20.FF13539,3.30.530.20,FF13539
4.10.520.10.FF3464,4.10.520.10,FF3464
2.60.120.260.FF10222,2.60.120.260,FF10222
3.40.250.10.FF142,3.40.250.10,FF142
3.10.330.20.FF635,3.10.330.20,FF635
3.40.30.10.FF40523,3.40.30.10,FF40523
3.40.50.300.FF389216,3.40.50.300,FF389216
1.20.1250.10.FF444,1.20.1250.10,FF444
3.30.60.30.FF1105,3.30.60.30,FF1105
3.30.300.30.FF1297,3.30.300.30,FF1297
2.60.410.10.FF204,2.60.410.10,FF204
2.40.330.10.FF2390,2.40.330.10,FF2390
3.30.70.260.FF17809,3.30.70.260,FF17809
1.25.40.20.FF17747,1.25.40.20,FF17747
1.20.1250.10.FF111,1.20.1250.10,FF111
1.20.1600.10.FF20076,1.20.1600.10,FF20076
1.10.510.10.FF8053,1.10.510.10,FF8053
2.60.40.770.FF531,2.60.40.770,FF531
2.20.100.10.FF8326,2.20.100.10,FF8326
1.20.1110.10.FF9111,1.20.1110.10,FF9111
2.40.50.140.FF814,2.40.50.140,FF814
2.10.50.10.FF3392,2.10.50.10,FF3392
2.160.10.10.FF56248,2.160.10.10,FF56248
2.40.50.140.FF68088,2.40.50.140,FF68088
2.40.50.140.FF46752,2.40.50.140,FF46752
1.10.10.10.FF185002,1.10.10.10,FF185002
1.20.5.50.FF13869,1.20.5.50,FF13869
2.40.50.140.FF8207,2.40.50.140,FF8207
3.80.10.10.FF65334,3.80.10.10,FF65334
3.40.220.10.FF4895,3.40.220.10,FF4895
3.40.50.300.FF47828,3.40.50.300,FF47828
3.40.190.10.FF80682,3.40.190.10,FF80682
1.20.120.160.FF4188,1.20.120.160,FF4188
3.30.710.10.FF1907,3.30.710.10,FF1907
2.60.40.10.FF137086,2.60.40.10,FF137086
1.10.8.300.FF198,1.10.8.300,FF198
3.30.450.20.FF32795,3.30.450.20,FF32795
1.20.1250.20.FF88360,1.20.1250.20,FF88360
1.10.287.70.FF6230,1.10.287.70,FF6230
3.90.1070.10.FF136,3.90.1070.10,FF136
1.20.1250.20.FF69658,1.20.1250.20,FF69658
2.40.155.10.FF213,2.40.155.10,FF213
3.40.930.10.FF2593,3.40.930.10,FF2593
3.10.120.10.FF3866,3.10.120.10,FF3866
3.80.10.10.FF851,3.80.10.10,FF851
1.10.10.10.FF27959,1.10.10.10,FF27959
3.80.10.10.FF77015,3.80.10.10,FF77015
1.20.1310.10.FF1129,1.20.1310.10,FF1129
3.90.1600.10.FF1898,3.90.1600.10,FF1898
2.40.10.10.FF41363,2.40.10.10,FF41363
2.80.10.50.FF6973,2.80.10.50,FF6973
1.10.10.10.FF264704,1.10.10.10,FF264704
3.30.200.20.FF65157,3.30.200.20,FF65157
3.40.50.300.FF607766,3.40.50.300,FF607766
3.60.10.10.FF13521,3.60.10.10,FF13521
2.40.50.140.FF37155,2.40.50.140,FF37155
2.120.10.30.FF10937,2.120.10.30,FF10937
3.90.1150.10.FF7187,3.90.1150.10,FF7187
1.10.10.400.FF2119,1.10.10.400,FF2119
2.120.10.80.FF8793,2.120.10.80,FF8793
3.80.10.10.FF75572,3.80.10.10,FF75572
1.10.268.10.FF2922,1.10.268.10,FF2922
3.40.50.1980.FF6866,3.40.50.1980,FF6866
2.160.10.10.FF72201,2.160.10.10,FF72201
3.10.105.10.FF8447,3.10.105.10,FF8447
3.40.800.10.FF2150,3.40.800.10,FF2150
2.60.40.420.FF13695,2.60.40.420,FF13695
3.90.950.10.FF4820,3.90.950.10,FF4820
1.10.470.10.FF175,1.10.470.10,FF175
2.10.110.10.FF4361,2.10.110.10,FF4361
3.30.1680.10.FF1389,3.30.1680.10,FF1389
2.20.110.10.FF8036,2.20.110.10,FF8036
1.25.40.20.FF62603,1.25.40.20,FF62603
3.40.190.10.FF203620,3.40.190.10,FF203620
1.25.40.10.FF75541,1.25.40.10,FF75541
3.40.30.10.FF61259,3.40.30.10,FF61259
2.40.50.140.FF8941,2.40.50.140,FF8941
2.10.25.10.FF39737,2.10.25.10,FF39737
2.40.70.10.FF3342,2.40.70.10,FF3342
1.10.246.10.FF120,1.10.246.10,FF120
3.30.70.150.FF824,3.30.70.150,FF824
1.20.1250.20.FF69649,1.20.1250.20,FF69649
1.10.287.950.FF17555,1.10.287.950,FF17555
3.40.50.300.FF631496,3.40.50.300,FF631496
1.20.120.230.FF655,1.20.120.230,FF655
3.40.50.1580.FF4594,3.40.50.1580,FF4594
2.40.155.10.FF20844,2.40.155.10,FF20844
2.30.38.10.FF24600,2.30.38.10,FF24600
1.10.10.10.FF60580,1.10.10.10,FF60580
3.40.50.2000.FF95281,3.40.50.2000,FF95281
3.30.1490.80.FF65,3.30.1490.80,FF65
2.40.155.10.FF5799,2.40.155.10,FF5799
3.30.300.20.FF14541,3.30.300.20,FF14541
3.90.76.10.FF9279,3.90.76.10,FF9279
2.60.210.10.FF1347,2.60.210.10,FF1347
1.10.287.620.FF6966,1.10.287.620,FF6966
3.80.10.10.FF87834,3.80.10.10,FF87834
2.30.130.10.FF2613,2.30.130.10,FF2613
2.10.70.10.FF16432,2.10.70.10,FF16432
1.20.930.10.FF434,1.20.930.10,FF434
3.30.830.10.FF10963,3.30.830.10,FF10963
1.10.1080.10.FF292,1.10.1080.10,FF292
1.20.5.510.FF3434,1.20.5.510,FF3434
3.90.190.10.FF11508,3.90.190.10,FF11508
2.130.10.10.FF57500,2.130.10.10,FF57500
3.40.50.80.FF979,3.40.50.80,FF979
1.10.1200.10.FF23170,1.10.1200.10,FF23170
3.90.20.10.FF3575,3.90.20.10,FF3575
1.10.8.10.FF8974,1.10.8.10,FF8974
2.40.50.140.FF64762,2.40.50.140,FF64762
3.40.50.170.FF4058,3.40.50.170,FF4058
3.90.70.10.FF15338,3.90.70.10,FF15338
1.25.40.10.FF89574,1.25.40.10,FF89574
1.10.287.130.FF32059,1.10.287.130,FF32059
3.30.70.870.FF4385,3.30.70.870,FF4385
2.160.10.10.FF164,2.160.10.10,FF164
3.30.160.60.FF20417,3.30.160.60,FF20417
1.10.8.60.FF32132,1.10.8.60,FF32132
1.25.40.20.FF37165,1.25.40.20,FF37165
1.10.3260.10.FF1352,1.10.3260.10,FF1352
1.10.10.570.FF3,1.10.10.570,FF3
3.40.50.980.FF70646,3.40.50.980,FF70646
1.20.58.100.FF783,1.20.58.100,FF783
1.10.10.10.FF165251,1.10.10.10,FF165251
2.30.30.40.FF14391,2.30.30.40,FF14391
3.90.320.20.FF101,3.90.320.20,FF101
1.20.1640.10.FF8138,1.20.1640.10,FF8138
1.10.287.770.FF32,1.10.287.770,FF32
1.10.10.520.FF703,1.10.10.520,FF703
2.10.25.10.FF25889,2.10.25.10,FF25889
2.40.30.10.FF3045,2.40.30.10,FF3045
4.10.400.10.FF1958,4.10.400.10,FF1958
3.30.450.20.FF86111,3.30.450.20,FF86111
3.30.160.60.FF23468,3.30.160.60,FF23468
1.10.1900.20.FF887,1.10.1900.20,FF887
3.30.70.330.FF41105,3.30.70.330,FF41105
1.25.40.10.FF145799,1.25.40.10,FF145799
1.10.10.60.FF75835,1.10.10.60,FF75835
1.20.120.430.FF7714,1.20.120.430,FF7714
1.20.1250.20.FF116559,1.20.1250.20,FF116559
2.60.40.10.FF49211,2.60.40.10,FF49211
2.140.10.10.FF7268,2.140.10.10,FF7268
1.20.1250.20.FF73906,1.20.1250.20,FF73906
3.30.70.330.FF8454,3.30.70.330,FF8454
3.40.190.10.FF153524,3.40.190.10,FF153524
2.160.10.10.FF45294,2.160.10.10,FF45294
3.50.30.30.FF3269,3.50.30.30,FF3269
2.170.300.10.FF7926,2.170.300.10,FF7926
3.50.30.10.FF3362,3.50.30.10,FF3362
1.10.196.10.FF702,1.10.196.10,FF702
1.10.1200.10.FF17786,1.10.1200.10,FF17786
3.30.70.1470.FF26,3.30.70.1470,FF26
3.40.50.10310.FF968,3.40.50.10310,FF968
3.30.1660.10.FF193,3.30.1660.10,FF193
3.80.10.10.FF105907,3.80.10.10,FF105907
2.60.120.10.FF36857,2.60.120.10,FF36857
3.40.50.300.FF553505,3.40.50.300,FF553505
1.20.140.50.FF342,1.20.140.50,FF342
3.10.120.10.FF3154,3.10.120.10,FF3154
2.10.110.10.FF579,2.10.110.10,FF579
2.30.180.10.FF3127,2.30.180.10,FF3127
3.30.40.10.FF52969,3.30.40.10,FF52969
1.25.40.10.FF6050,1.25.40.10,FF6050
3.40.140.10.FF5950,3.40.140.10,FF5950
3.40.50.1240.FF12888,3.40.50.1240,FF12888
3.40.50.300.FF132005,3.40.50.300,FF132005
3.30.40.10.FF16235,3.30.40.10,FF16235
1.10.10.10.FF263236,1.10.10.10,FF263236
3.40.50.980.FF35785,3.40.50.980,FF35785
2.60.120.200.FF17254,2.60.120.200,FF17254
3.40.50.1820.FF22296,3.40.50.1820,FF22296
3.30.310.80.FF196,3.30.310.80,FF196
3.40.50.720.FF182576,3.40.50.720,FF182576
2.30.40.10.FF12248,2.30.40.10,FF12248
1.10.10.60.FF18415,1.10.10.60,FF18415
2.60.120.200.FF24411,2.60.120.200,FF24411
3.30.450.20.FF56593,3.30.450.20,FF56593
